,Invoice ID,Name,Order Date,State,City,Categories,Subcategories,Ratings,Quantity,MRP,Final Price,GST%%,City_Tier,Discount%,Delivery Fee%,Brand,Sale,Covid,Month,Year,WEEKDAY,Log_Final Price,Time_Month,Gender,Current Job Title,Marital Status,Income (per month),Hobbies_Count,Age,has_child,Lives_in_city_tier,Clusters,More_than_average
965,OD116746137994606000,G5M3R3,10-09-2019,Chhattisgarh,Raipur,Books,Books,4.8,1,139,169,0%,Tier_2,0,22,IGNOU,No,No,9,2019,Weekday,5.129898715,Mid,Female,Unemployed,Not Married,Prefer Not to Say,1,25,No,Tier_2,2,No
966,OD121957697256669000,G5M3R3,06-03-2021,Chhattisgarh,Raipur,"Kitchen, Cookware & Serveware",Kitchen Storage & Containers,4.6,1,653,701,18%,Tier_2,0,8,TUPPERWARE,No,2nd Wave,3,2021,Weekend,6.552507887,Beginning,Female,Unemployed,Not Married,Prefer Not to Say,1,25,No,Tier_2,2,No
967,OD120427255001352000,G5M3R3,08-12-2020,Chhattisgarh,Raipur,Jewellery,Artificial Jewellery,4.118336545,1,159,195,0%,Tier_2,0,23,ultimatefashionista,No,1st Wave,12,2020,Weekday,5.272999559,Beginning,Female,Unemployed,Not Married,Prefer Not to Say,1,25,No,Tier_2,2,No
968,OD120871625367848000,G5M3R3,29-01-2021,Chhattisgarh,Raipur,Jewellery,Artificial Jewellery,4.118336545,1,378,423,5%,Tier_2,0,12,Adc,Yes,No,1,2021,Weekday,6.047372179,End,Female,Unemployed,Not Married,Prefer Not to Say,1,25,No,Tier_2,2,No
969,OD118889686735582000,G5M3R4,13-06-2020,West Bengal,Howrah,Health & Personal Care Appliances,Personal Care Appliances,4.1,1,1499,1499,18%,Tier 3,0,0,Nova,No,1st Wave,6,2020,Weekend,7.312553498,Mid,Male,Team Lead,Not Married,"Rs. 25,000 – 50,000",1,26,No,Tier 3,2,No
970,OD122854374692987000,G5M3R4,15-09-2021,West Bengal,Howrah,Food Products,Food Products,4.118336545,20,1348,668,5%,Tier 3,55,4,Agro,No,No,9,2021,Weekday,6.504288174,Mid,Male,Team Lead,Not Married,"Rs. 25,000 – 50,000",1,26,No,Tier 3,2,No
971,OD114694022140757000,G5M3R5,14-10-2019,Jharkhand,Ranchi,Books,Books,4.3,1,249,249,0%,Tier_2,0,0,Wiley's,Yes,No,10,2019,Weekday,5.517452896,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
972,OD117359078923169000,G5M3R5,19-12-2019,Odisha,Paradip,Home Furnishing,Bed Linen & Blankets,4,1,799,799,5%,Tier 3,0,0,Signature,No,No,12,2019,Weekday,6.683360946,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
973,OD117362424777358000,G5M3R5,19-12-2019,Odisha,Paradip,Clothing and Accessories,Clothing Accessories,4.1,1,454,454,5%,Tier 3,0,0,Spykar,No,No,12,2019,Weekday,6.118097198,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
974,OD117362424777358000,G5M3R5,19-12-2020,Odisha,Paradip,Health Care,Home Medical Supplies,4.1,1,246,246,5%,Tier 3,0,0,Dettol,No,No,12,2020,Weekend,5.505331536,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
975,OD117380175269210000,G5M3R5,21-12-2019,Odisha,Paradip,Food Products,"Dry Fruit, Nut & Seed",4.1,2,442,442,5%,Tier 3,0,0,Happilo,No,No,12,2019,Weekend,6.091309882,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
976,OD117380175269210000,G5M3R5,21-12-2019,Odisha,Paradip,Food Products,"Dry Fruit, Nut & Seed",4.4,1,116,116,5%,Tier 3,0,0,Happilo,No,No,12,2019,Weekend,4.753590191,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
977,OD117502502911641000,G5M3R5,01-05-2020,Odisha,Paradip,Beauty and Grooming,Shaving & Beard Care,4,1,562,562,18%,Tier 3,0,0,Beardo,No,No,5,2020,Weekday,6.33150185,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
978,OD117896767951256000,G5M3R5,19-02-2020,Jharkhand,Daltonganj,Food Products,"Dry Fruit, Nut & Seed",4.4,1,211,211,12%,Tier 3,0,0,Happilo,No,No,2,2020,Weekday,5.351858133,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
979,OD117896767951256000,G5M3R5,19-02-2020,Jharkhand,Daltonganj,Food Products,"Dry Fruit, Nut & Seed",4.1,1,236,236,5%,Tier 3,0,0,Happilo,No,No,2,2020,Weekday,5.463831805,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
980,OD117896767951256000,G5M3R5,19-02-2020,Jharkhand,Daltonganj,Food Products,"Dry Fruit, Nut & Seed",4.4,1,124,124,5%,Tier 3,0,0,Happilo,No,No,2,2020,Weekday,4.820281566,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
981,OD117948297213361000,G5M3R5,25-02-2020,Jharkhand,Daltonganj,Sports,Badminton,4,1,126,120,12%,Tier 3,5,0,Doraemon,No,No,2,2020,Weekday,4.787491743,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
982,OD117948297213361000,G5M3R5,25-02-2020,Jharkhand,Daltonganj,Clothing and Accessories,Automotive Accessories,4,1,675,640,18%,Tier 3,6,0,Miss,No,No,2,2020,Weekday,6.461468176,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
983,OD117948297213361000,G5M3R5,25-02-2020,Jharkhand,Daltonganj,Pens & Stationery,Art Supplies,4.1,1,539,591,12%,Tier 3,0,10,DOMS,No,No,2,2020,Weekday,6.381816017,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
984,OD117964773705640000,G5M3R5,27-02-2020,Odisha,Paradip,Food Products,"Dry Fruit, Nut & Seed",4.4,1,206,206,12%,Tier 3,0,0,Happilo,No,No,2,2020,Weekday,5.327876169,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
985,OD117964773705640000,G5M3R5,27-02-2020,Odisha,Paradip,Food Products,"Dry Fruit, Nut & Seed",4.1,2,472,472,5%,Tier 3,0,0,Happilo,No,No,2,2020,Weekday,6.156978986,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
986,OD118654697774206000,G5M3R5,17-05-2020,Odisha,Paradip,Clothing and Accessories,Raincoats,4,1,1379,1379,12%,Tier 3,0,0,Wildcraft,No,1st Wave,5,2020,Weekend,7.229113878,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
987,OD118932806332511000,G5M3R5,18-06-2020,Odisha,Paradip,Computers,Laptops,4.4,1,62990,62990,18%,Tier 3,0,0,Asus,No,1st Wave,6,2020,Weekday,11.05073126,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
988,OD119103043893825000,G5M3R5,07-08-2020,Odisha,Paradip,Food Products,"Dry Fruit, Nut & Seed",4.1,2,502,502,5%,Tier 3,0,0,Happilo,No,1st Wave,8,2020,Weekday,6.21860012,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
989,OD119294411618001000,G5M3R5,30-07-2020,Odisha,Paradip,Festive Decor & Gifting,Festive Gifts,4.3,1,99,99,0%,Tier 3,41,41,Tied,No,1st Wave,7,2020,Weekday,4.59511985,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
990,OD119294411618001000,G5M3R5,30-07-2020,Odisha,Paradip,Festive Decor & Gifting,Festive Gifts,4.2,1,49,49,0%,Tier 3,82,82,Tied,No,1st Wave,7,2020,Weekday,3.891820298,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
991,OD119294411618001000,G5M3R5,30-07-2020,Odisha,Paradip,Festive Decor & Gifting,Festive Gifts,4.3,1,79,79,0%,Tier 3,51,51,Tied,No,1st Wave,7,2020,Weekday,4.369447852,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
992,OD119983455234241000,G5M3R5,18-10-2020,Odisha,Paradip,Footwear,Men's Footwear,4.3,1,1990,1790,18%,Tier 3,11,0,Crocs,Yes,1st Wave,10,2020,Weekend,7.489970899,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
993,OD119983455234241000,G5M3R5,18-10-2020,Odisha,Paradip,Computers,Storage,4.2,1,1399,1259,18%,Tier 3,11,0,SanDisk,Yes,1st Wave,10,2020,Weekend,7.138073034,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
994,OD119983455234241000,G5M3R5,18-10-2020,Odisha,Paradip,Audio & Video,Speakers,4,1,999,900,18%,Tier 3,10,0,Infinity,Yes,1st Wave,10,2020,Weekend,6.802394763,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
995,OD119983455234241000,G5M3R5,18-10-2020,Odisha,Paradip,Audio & Video,Headphones,4.6,1,3499,3148,18%,Tier 3,11,0,Noise,Yes,1st Wave,10,2020,Weekend,8.05452261,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
996,OD119983455234241000,G5M3R5,18-10-2020,Odisha,Paradip,Gaming,Gaming Accessories,3.7,1,259,234,18%,Tier 3,10,0,RPM,Yes,1st Wave,10,2020,Weekend,5.455321115,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
997,OD119983455234241000,G5M3R5,18-10-2020,Odisha,Paradip,Mobiles & Accessories,Mobile Accessories,3.5,1,1399,1259,18%,Tier 3,11,0,Mi,Yes,1st Wave,10,2020,Weekend,7.138073034,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
998,OD119983555701603000,G5M3R5,18-10-2020,Jharkhand,Ranchi,Health & Personal Care Appliances,Personal Care Appliances,4.2,1,699,699,18%,Tier_2,0,0,Syska,Yes,1st Wave,10,2020,Weekend,6.549650742,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
999,OD120015993263211000,G5M3R5,21-10-2020,Jharkhand,Daltonganj,Mobiles & Accessories,Mobiles,4.3,1,10499,8999,18%,Tier 3,15,0,POCO,Yes,1st Wave,10,2020,Weekday,9.104868739,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1000,OD120466659374264000,G5M3R5,13-12-2020,Jharkhand,Daltonganj,Food Products,"Dry Fruit, Nut & Seed",4.3,1,311,295,0%,Tier 3,6,0,Happilo,No,No,12,2020,Weekend,5.686975356,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1001,OD120466659374264000,G5M3R5,13-12-2020,Jharkhand,Daltonganj,Food Products,"Dry Fruit, Nut & Seed",4.1,3,804,762,5%,Tier 3,6,0,Happilo,No,No,12,2020,Weekend,6.635946556,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1002,OD120466659374264000,G5M3R5,13-12-2020,Jharkhand,Daltonganj,Food Products,Vinegar,4.3,1,410,410,18%,Tier 3,0,0,WOW,No,No,12,2020,Weekend,6.01615716,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1003,OD120466681965334000,G5M3R5,13-12-2020,Jharkhand,Dhanbad,Food Products,"Dry Fruit, Nut & Seed",4.3,1,311,295,0%,Tier_2,6,0,Happilo,No,No,12,2020,Weekend,5.686975356,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1004,OD120466681965334000,G5M3R5,13-12-2020,Jharkhand,Dhanbad,Food Products,"Dry Fruit, Nut & Seed",4.1,3,804,765,5%,Tier_2,5,0,Happilo,No,No,12,2020,Weekend,6.639875834,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1005,OD120466681965334000,G5M3R5,13-12-2020,Jharkhand,Dhanbad,Food Products,Vinegar,3.9,1,410,410,18%,Tier_2,0,0,WOW,No,No,12,2020,Weekend,6.01615716,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1006,OD120466796601713000,G5M3R5,13-12-2020,Odisha,Paradip,Beauty and Grooming,Body & Face Skin Care,4.2,1,346,346,18%,Tier 3,0,0,Garnier,No,No,12,2020,Weekend,5.846438775,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1007,OD120466796601713000,G5M3R5,13-12-2020,Odisha,Paradip,Beauty and Grooming,Makeup,4.3,1,158,158,12%,Tier 3,0,0,BIOTIQUE,No,No,12,2020,Weekend,5.062595033,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1008,OD120466796601713000,G5M3R5,13-12-2020,Odisha,Paradip,Beauty and Grooming,Body & Face Skin Care,4.3,1,127,127,18%,Tier 3,0,0,NIVEA,No,No,12,2020,Weekend,4.844187086,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1009,OD121019147863782000,G5M3R5,15-02-2021,Jharkhand,Jamshedpur,Audio & Video,Headphones,4.1,1,1299,1299,18%,Tier_2,0,0,boAt,Yes,No,2,2021,Weekday,7.169350017,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1010,OD121422781475981000,G5M3R5,04-02-2021,Odisha,Paradip,Beauty and Grooming,Body & Face Skin Care,4.3,2,728,728,18%,Tier 3,0,0,LOTUS,Yes,2nd Wave,2,2021,Weekday,6.590301048,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1011,OD121606443753010000,G5M3R5,24-04-2021,Odisha,Paradip,Beauty and Grooming,Body & Face Skin Care,4.3,1,314,314,18%,Tier 3,0,0,NIVEA,No,2nd Wave,4,2021,Weekend,5.749392986,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1012,OD121606443753010000,G5M3R5,24-04-2021,Odisha,Paradip,Beauty and Grooming,Body & Face Skin Care,4.3,1,229,183,12%,Tier 3,21,0,WOW,No,2nd Wave,4,2021,Weekend,5.209486153,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1013,OD121606443753010000,G5M3R5,24-04-2021,Odisha,Paradip,Beauty and Grooming,Body & Face Skin Care,4.1,1,625,499,12%,Tier 3,21,0,WOW,No,2nd Wave,4,2021,Weekend,6.212606096,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1014,OD121606443753010000,G5M3R5,24-04-2021,Odisha,Paradip,Beauty and Grooming,Body & Face Skin Care,4.3,1,359,287,12%,Tier 3,21,0,WOW,No,2nd Wave,4,2021,Weekend,5.659482216,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1015,OD121995838472332000,G5M3R5,06-08-2021,Odisha,Paradip,Exercise & Fitness,Fitness Accessories,4.2,1,149,149,28%,Tier 3,0,27,Resh,No,No,8,2021,Weekday,5.003946306,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1016,OD121995838472332000,G5M3R5,06-08-2021,Odisha,Paradip,Beauty and Grooming,Body & Face Skin Care,4.1,1,603,603,18%,Tier 3,0,0,LOTUS,No,No,8,2021,Weekday,6.401917197,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1017,OD121995838472332000,G5M3R5,06-08-2021,Odisha,Paradip,Exercise & Fitness,Wearable Smart Devices,4.6,1,399,399,18%,Tier 3,0,0,Adrenex,No,No,8,2021,Weekday,5.988961417,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1018,OD121995838472332000,G5M3R5,06-08-2021,Odisha,Paradip,Exercise & Fitness,Fitness Accessories,4.1,1,239,227,18%,Tier 3,6,0,COCKATOO,No,No,8,2021,Weekday,5.424950017,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1019,OD121995838472332000,G5M3R5,06-08-2021,Odisha,Paradip,Beauty and Grooming,Body & Face Skin Care,4.3,2,206,206,18%,Tier 3,0,0,HIMALAYA,No,No,8,2021,Weekday,5.327876169,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1020,OD121995838472332000,G5M3R5,06-08-2021,Odisha,Paradip,Beauty and Grooming,Body & Face Skin Care,4.2,1,250,310,28%,Tier 3,0,24,ayur,No,No,8,2021,Weekday,5.736572297,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1021,OD121995838472332000,G5M3R5,06-08-2021,Odisha,Paradip,Beauty and Grooming,Body & Face Skin Care,3.5,1,248,289,18%,Tier 3,6,22,HIMALAYA,No,No,8,2021,Weekday,5.666426688,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1022,OD122076128073017000,G5M3R5,17-06-2021,Odisha,Paradip,Cameras & Accessories,Cameras,4.5,1,36807,36807,28%,Tier 3,0,0,SONY,No,No,6,2021,Weekday,10.51344332,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1023,OD219821654947061000,G5M3R5,29-09-2020,Odisha,Paradip,Mobiles & Accessories,Mobiles,4.3,1,18499,18499,18%,Tier 3,0,0,POCO,No,1st Wave,9,2020,Weekday,9.825471956,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1024,OD222176680930774000,G5M3R5,29-06-2021,Odisha,Paradip,Mobiles & Accessories,Mobile Accessories,4.1,1,100,100,18%,Tier 3,0,0,Freight,No,No,6,2021,Weekday,4.605170186,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1025,OD222176680930774000,G5M3R5,29-06-2021,Odisha,Paradip,Mobiles & Accessories,Mobile Accessories,4.5,1,11,11,18%,Tier 3,0,0,Flipkart,No,No,6,2021,Weekday,2.397895273,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1026,OD222585662630386000,G5M3R5,15-08-2021,Odisha,Paradip,Mobiles & Accessories,Mobile Accessories,4.4,1,999,999,18%,Tier 3,0,0,Spigen,No,No,8,2021,Weekend,6.906754779,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1027,OD222585662630386000,G5M3R5,15-08-2021,Odisha,Paradip,Mobiles & Accessories,Mobile Accessories,4.3,1,1599,1599,18%,Tier 3,0,0,Spigen,No,No,8,2021,Weekend,7.377133713,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1028,OD222804760749953000,G5M3R5,09-09-2021,Odisha,Paradip,Beauty and Grooming,Fragrances,4.2,1,599,599,18%,Tier 3,0,0,BEARDO,Yes,No,9,2021,Weekday,6.395261598,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1029,OD222804760749953000,G5M3R5,09-09-2021,Odisha,Paradip,Beauty and Grooming,Shaving & Beard Care,4.1,1,562,562,18%,Tier 3,0,0,BEARDO,Yes,No,9,2021,Weekday,6.33150185,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1030,OD222804760749953000,G5M3R5,09-09-2021,Odisha,Paradip,Beauty and Grooming,Body & Face Skin Care,4.1,1,198,253,0%,Tier 3,0,28,PATANJALI,Yes,No,9,2021,Weekday,5.533389489,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1031,OD222813013657144000,G5M3R5,09-10-2021,Jharkhand,Ranchi,Home & Kitchen,Home Appliances,4.3,1,525,525,18%,Tier_2,0,0,Orient,Yes,No,10,2021,Weekend,6.263398263,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1032,OD222813013657144000,G5M3R5,09-10-2021,Jharkhand,Ranchi,"Kitchen, Cookware & Serveware",Kitchen Storage & Containers,4.5,1,1690,1690,12%,Tier_2,0,0,TALUKA,Yes,No,10,2021,Weekend,7.432483808,Beginning,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1033,OD222897206146738000,G5M3R5,20-09-2021,Jharkhand,Ranchi,Clothing and Accessories,Mobiles & Accessories,4.2,1,349,349,18%,Tier_2,0,0,IM,No,No,9,2021,Weekday,5.855071922,End,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1034,OD119983555701603000,G5M3R5,18-10-2020,Jharkhand,Ranchi,Audio & Video,Headphones,4.1,1,899,899,18%,Tier_2,0,0,Infinity,Yes,1st Wave,10,2020,Weekend,6.801283034,Mid,Male,Senior operations officer,Not Married,"Rs. 50,000 – 75,000",1,27,No,Tier 3,2,Yes
1035,OD116695919983437000,G5M3R6,10-03-2019,Delhi,New Delhi,Health & Personal Care Appliances,Personal Care Appliances,4.3,1,898,898,18%,Tier_1,0,0,Philips,Yes,No,3,2019,Weekend,6.800170068,Mid,Male,Manager,Not Married,"Rs. 75,000 – 1,00,000",1,0,No,Tier_1,0,No
1036,OD116695919983437000,G5M3R6,10-03-2019,Delhi,New Delhi,Clothing and Accessories,Automotive Accessories,4.6,1,359,359,5%,Tier_1,0,0,Jack,Yes,No,3,2019,Weekend,5.883322388,Mid,Male,Manager,Not Married,"Rs. 75,000 – 1,00,000",1,0,No,Tier_1,0,No
1037,OD116698162476668000,G5M3R6,10-03-2019,Delhi,New Delhi,Clothing and Accessories,Topwear,3.1,1,809,809,5%,Tier_1,0,0,United,Yes,No,3,2019,Weekend,6.695798917,Mid,Male,Manager,Not Married,"Rs. 75,000 – 1,00,000",1,0,No,Tier_1,0,No
1038,OD116698162476668000,G5M3R6,10-03-2019,Delhi,New Delhi,Clothing and Accessories,Topwear,4,1,629,629,5%,Tier_1,0,0,United,Yes,No,3,2019,Weekend,6.444131257,Mid,Male,Manager,Not Married,"Rs. 75,000 – 1,00,000",1,0,No,Tier_1,0,No
1039,OD116737525333474000,G5M3R6,10-08-2019,West Bengal,Kolkata,Mobiles & Accessories,Mobiles,4.4,1,9999,9999,12%,Tier_1,0,0,Redmi,No,No,8,2019,Weekend,9.210240367,Mid,Male,Manager,Not Married,"Rs. 75,000 – 1,00,000",1,0,No,Tier_1,0,No
1040,OD117397620683766000,G5M3R6,23-12-2019,Karnataka,Bengaluru,Beauty and Grooming,Fragrances,4.5,1,132,132,18%,Tier_1,0,0,Secret,Yes,No,12,2019,Weekday,4.882801923,End,Male,Manager,Not Married,"Rs. 75,000 – 1,00,000",1,0,No,Tier_1,0,No
1041,OD117397620683766000,G5M3R6,23-12-2019,Karnataka,Bengaluru,Beauty and Grooming,Fragrances,3.6,1,416,416,18%,Tier_1,0,0,Nike,Yes,No,12,2019,Weekday,6.03068526,End,Male,Manager,Not Married,"Rs. 75,000 – 1,00,000",1,0,No,Tier_1,0,No
1042,OD110562924768852000,G5M3R7,23-10-2019,Assam,Guwahati,Books,Books,3.5,1,361,361,0%,Tier_2,0,0,Lean,No,No,10,2019,Weekday,5.888877958,End,Male,Travel Agent,Not Married,"Rs. 50,000 – 75,000",2,31,No,Tier_2,2,Yes
1043,OD119140333875989000,G5M3R7,07-12-2020,Assam,Guwahati,Footwear,Men's Footwear,4,1,279,279,5%,Tier_2,0,0,Sparx,Yes,1st Wave,12,2020,Weekday,5.631211782,Beginning,Male,Travel Agent,Not Married,"Rs. 50,000 – 75,000",2,31,No,Tier_2,2,Yes
1044,OD119140333875989000,G5M3R7,07-12-2020,Assam,Guwahati,Pet Supplies,Dogs,4.3,1,5900,5900,18%,Tier_2,0,0,arden,Yes,1st Wave,12,2020,Weekday,8.68270763,Beginning,Male,Travel Agent,Not Married,"Rs. 50,000 – 75,000",2,31,No,Tier_2,2,Yes
1045,OD119140333875989000,G5M3R7,07-12-2020,Assam,Guwahati,Footwear,Men's Footwear,4.4,1,299,299,5%,Tier_2,0,0,Sparx,Yes,1st Wave,12,2020,Weekday,5.700443573,Beginning,Male,Travel Agent,Not Married,"Rs. 50,000 – 75,000",2,31,No,Tier_2,2,Yes
1046,OD119180723562433000,G5M3R7,17-07-2020,Assam,Guwahati,Beauty and Grooming,Body & Face Skin Care,4.4,1,399,464,12%,Tier_2,0,17,Mary,No,1st Wave,7,2020,Weekday,6.139884552,Mid,Male,Travel Agent,Not Married,"Rs. 50,000 – 75,000",2,31,No,Tier_2,2,Yes
1047,OD220822621488782000,G5M3R7,23-01-2021,Assam,Guwahati,Home Entertainment,Televisions,4.1,1,7999,7999,18%,Tier_2,0,0,Thomson,Yes,No,1,2021,Weekend,8.987071813,End,Male,Travel Agent,Not Married,"Rs. 50,000 – 75,000",2,31,No,Tier_2,2,Yes
1048,OD220822621488782000,G5M3R7,23-01-2021,Assam,Guwahati,Clothing and Accessories,Home Improvement,4.7,1,499,499,18%,Tier_2,0,0,Complete,Yes,No,1,2021,Weekend,6.212606096,End,Male,Travel Agent,Not Married,"Rs. 50,000 – 75,000",2,31,No,Tier_2,2,Yes
1049,OD220925984838545000,G5M3R7,02-04-2021,Assam,Guwahati,Health Care,Home Medical Supplies,3.6,2,1138,1138,5%,Tier_2,0,0,Louis,Yes,No,4,2021,Weekday,7.037027615,Beginning,Male,Travel Agent,Not Married,"Rs. 50,000 – 75,000",2,31,No,Tier_2,2,Yes
1050,OD220925992343120000,G5M3R7,02-04-2021,Assam,Guwahati,Health Care,Home Medical Supplies,3.6,1,569,569,5%,Tier_2,0,0,Louis,Yes,No,4,2021,Weekday,6.343880434,Beginning,Male,Travel Agent,Not Married,"Rs. 50,000 – 75,000",2,31,No,Tier_2,2,Yes
1051,OD116417988471733000,G5M3R8,10-02-2019,Assam,Guwahati,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",3.9,1,269,321,5%,Tier_2,0,20,New,Yes,No,2,2019,Weekend,5.771441123,Mid,Female,Housewife,Married,Prefer Not to Say,2,45,Yes,Tier_2,1,Yes
